exercise_name,muscle_slug,role
Barbell Side Split Squat V. 2,quadriceps,primary
Barbell Side Split Squat V. 2,gluteus_maximus,secondary
Barbell Side Split Squat V. 2,hamstrings,secondary
Barbell Side Split Squat V. 2,calves,secondary
Barbell Single Leg Deadlift,gluteus_maximus,primary
Barbell Single Leg Deadlift,hamstrings,secondary
Barbell Single Leg Deadlift,erector_spinae,secondary
Barbell Single Leg Split Squat,quadriceps,primary
Barbell Single Leg Split Squat,gluteus_maximus,secondary
Barbell Single Leg Split Squat,hamstrings,secondary
Barbell Single Leg Split Squat,calves,secondary
Barbell Sitted Alternate Leg Raise,rectus_abdominis,primary
Barbell Sitted Alternate Leg Raise,hip_flexors,secondary
Barbell Sitted Alternate Leg Raise (female),rectus_abdominis,primary
Barbell Sitted Alternate Leg Raise (female),hip_flexors,secondary
Barbell Sitted Alternate Leg Raise (female),quadriceps,secondary
Barbell Skier,lateral_deltoid,primary
Barbell Skier,triceps_brachii,secondary
Barbell Skier,rectus_abdominis,secondary
Barbell Speed Squat,gluteus_maximus,primary
Barbell Speed Squat,quadriceps,secondary
Barbell Speed Squat,hamstrings,secondary
Barbell Speed Squat,calves,secondary
Barbell Split Squat V. 2,quadriceps,primary
Barbell Split Squat V. 2,gluteus_maximus,secondary
Barbell Split Squat V. 2,hamstrings,secondary
Barbell Split Squat V. 2,calves,secondary
Barbell Squat (on Knees),quadriceps,primary
Barbell Squat (on Knees),gluteus_maximus,secondary
Barbell Squat (on Knees),hamstrings,secondary
Barbell Squat (on Knees),calves,secondary
Barbell Squat Jump Step Rear Lunge,quadriceps,primary
Barbell Squat Jump Step Rear Lunge,gluteus_maximus,secondary
Barbell Squat Jump Step Rear Lunge,hamstrings,secondary
Barbell Squat Jump Step Rear Lunge,calves,secondary
Barbell Standing Ab Rollerout,rectus_abdominis,primary
Barbell Standing Ab Rollerout,lateral_deltoid,secondary
Barbell Standing Ab Rollerout,erector_spinae,secondary
Barbell Standing Back Wrist Curl,forearms,primary
Barbell Standing Back Wrist Curl,biceps_brachii,secondary
Barbell Standing Back Wrist Curl,lateral_deltoid,secondary
Barbell Standing Bradford Press,anterior_deltoid,primary
Barbell Standing Bradford Press,triceps_brachii,secondary
Barbell Standing Bradford Press,trapezius,secondary
Barbell Standing Calf Raise,calves,primary
Barbell Standing Calf Raise,hamstrings,secondary
Barbell Standing Calf Raise,gluteus_maximus,secondary
Barbell Standing Close Grip Curl,biceps_brachii,primary
Barbell Standing Close Grip Curl,forearms,secondary
Barbell Standing Close Grip Military Press,anterior_deltoid,primary
Barbell Standing Close Grip Military Press,triceps_brachii,secondary
Barbell Standing Close Grip Military Press,trapezius,secondary
Barbell Standing Concentration Curl,biceps_brachii,primary
Barbell Standing Concentration Curl,forearms,secondary
Barbell Standing Front Raise Over Head,anterior_deltoid,primary
Barbell Standing Front Raise Over Head,triceps_brachii,secondary
Barbell Standing Front Raise Over Head,trapezius,secondary
Barbell Standing Leg Calf Raise,calves,primary
Barbell Standing Leg Calf Raise,hamstrings,secondary
Barbell Standing Leg Calf Raise,gluteus_maximus,secondary
Barbell Standing Overhead Triceps Extension,triceps_brachii,primary
Barbell Standing Overhead Triceps Extension,anterior_deltoid,secondary
Barbell Standing Reverse Grip Curl,biceps_brachii,primary
Barbell Standing Reverse Grip Curl,forearms,secondary
Barbell Standing Rocking Leg Calf Raise,calves,primary
Barbell Standing Rocking Leg Calf Raise,hamstrings,secondary
Barbell Standing Rocking Leg Calf Raise,quadriceps,secondary
Barbell Standing Twist,rectus_abdominis,primary
Barbell Standing Twist,obliques,secondary
Barbell Standing Twist,erector_spinae,secondary
Barbell Standing Wide Grip Biceps Curl,biceps_brachii,primary
Barbell Standing Wide Grip Biceps Curl,forearms,secondary
Barbell Standing Wide Military Press,anterior_deltoid,primary
Barbell Standing Wide Military Press,triceps_brachii,secondary
Barbell Standing Wide Military Press,trapezius,secondary
Barbell Standing Wide-grip Curl,biceps_brachii,primary
Barbell Standing Wide-grip Curl,forearms,secondary
Barbell Standing Wide-grip Curl,lateral_deltoid,secondary
Barbell Step-up,gluteus_maximus,primary
Barbell Step-up,quadriceps,secondary
Barbell Step-up,hamstrings,secondary
Barbell Step-up,calves,secondary
Barbell Stiff Leg Good Morning,gluteus_maximus,primary
Barbell Stiff Leg Good Morning,hamstrings,secondary
Barbell Stiff Leg Good Morning,erector_spinae,secondary
Barbell Straight Leg Deadlift,hamstrings,primary
Barbell Straight Leg Deadlift,gluteus_maximus,secondary
Barbell Straight Leg Deadlift,erector_spinae,secondary
Barbell Sumo Deadlift,gluteus_maximus,primary
Barbell Sumo Deadlift,hamstrings,secondary
Barbell Sumo Deadlift,quadriceps,secondary
Barbell Sumo Deadlift,erector_spinae,secondary
Barbell Thruster,lateral_deltoid,primary
Barbell Thruster,quadriceps,secondary
Barbell Thruster,gluteus_maximus,secondary
Barbell Thruster,hamstrings,secondary
Barbell Thruster,rectus_abdominis,secondary
Barbell Upright Row,lateral_deltoid,primary
Barbell Upright Row,trapezius,secondary
Barbell Upright Row,biceps_brachii,secondary
Barbell Upright Row V. 2,lateral_deltoid,primary
Barbell Upright Row V. 2,trapezius,secondary
Barbell Upright Row V. 2,biceps_brachii,secondary
Barbell Upright Row V. 3,lateral_deltoid,primary
Barbell Upright Row V. 3,trapezius,secondary
Barbell Upright Row V. 3,biceps_brachii,secondary
Barbell Wide Bench Press,pectoralis_major,primary
Barbell Wide Bench Press,anterior_deltoid,secondary
Barbell Wide Bench Press,triceps_brachii,secondary
Barbell Wide Reverse Grip Bench Press,pectoralis_major,primary
Barbell Wide Reverse Grip Bench Press,triceps_brachii,secondary
Barbell Wide Reverse Grip Bench Press,posterior_deltoid,secondary
Barbell Wide Squat,quadriceps,primary
Barbell Wide Squat,gluteus_maximus,secondary
Barbell Wide Squat,hamstrings,secondary
Barbell Wide Squat,calves,secondary
Barbell Wide-grip Upright Row,lateral_deltoid,primary
Barbell Wide-grip Upright Row,trapezius,secondary
Barbell Wide-grip Upright Row,biceps_brachii,secondary
Barbell Wrist Curl,forearms,primary
Barbell Wrist Curl,biceps_brachii,secondary
Barbell Wrist Curl,brachialis,secondary
Barbell Wrist Curl V. 2,forearms,primary
Barbell Wrist Curl V. 2,biceps_brachii,secondary
Barbell Wrist Curl V. 2,brachialis,secondary
Barbell Zercher Squat,gluteus_maximus,primary
Barbell Zercher Squat,quadriceps,secondary
Barbell Zercher Squat,hamstrings,secondary
Barbell Zercher Squat,calves,secondary
Barbell Zercher Squat,rectus_abdominis,secondary
Basic Toe Touch (male),gluteus_maximus,primary
Basic Toe Touch (male),hamstrings,secondary
Basic Toe Touch (male),calves,secondary
Battling Ropes,lateral_deltoid,primary
Battling Ropes,forearms,secondary
Battling Ropes,rectus_abdominis,secondary
Behind Head Chest Stretch,pectoralis_major,primary
Behind Head Chest Stretch,anterior_deltoid,secondary
Behind Head Chest Stretch,triceps_brachii,secondary
Bench Dip (knees Bent),triceps_brachii,primary
Bench Dip (knees Bent),pectoralis_major,secondary
Bench Dip (knees Bent),posterior_deltoid,secondary
Bench Dip On Floor,triceps_brachii,primary
Bench Dip On Floor,pectoralis_major,secondary
Bench Dip On Floor,anterior_deltoid,secondary
Bench Hip Extension,gluteus_maximus,primary
Bench Hip Extension,hamstrings,secondary
Bench Pull-ups,latissimus_dorsi,primary
Bench Pull-ups,biceps_brachii,secondary
Bench Pull-ups,forearms,secondary
Bent Knee Lying Twist (male),gluteus_maximus,primary
Bent Knee Lying Twist (male),obliques,secondary
Bent Knee Lying Twist (male),hip_flexors,secondary
Biceps Leg Concentration Curl,biceps_brachii,primary
Biceps Leg Concentration Curl,forearms,secondary
Biceps Narrow Pull-ups,biceps_brachii,primary
Biceps Narrow Pull-ups,forearms,secondary
Biceps Narrow Pull-ups,lateral_deltoid,secondary
Biceps Pull-up,biceps_brachii,primary
Biceps Pull-up,forearms,secondary
Biceps Pull-up,lateral_deltoid,secondary
Body-up,triceps_brachii,primary
Body-up,pectoralis_major,secondary
Body-up,lateral_deltoid,secondary
Bodyweight Drop Jump Squat,gluteus_maximus,primary
Bodyweight Drop Jump Squat,quadriceps,secondary
Bodyweight Drop Jump Squat,hamstrings,secondary
Bodyweight Drop Jump Squat,calves,secondary
Bodyweight Incline Side Plank,rectus_abdominis,primary
Bodyweight Incline Side Plank,obliques,secondary
Bodyweight Incline Side Plank,lateral_deltoid,secondary
Bodyweight Kneeling Triceps Extension,triceps_brachii,primary
Bodyweight Kneeling Triceps Extension,lateral_deltoid,secondary
Bodyweight Kneeling Triceps Extension,pectoralis_major,secondary
Bodyweight Side Lying Biceps Curl,biceps_brachii,primary
Bodyweight Side Lying Biceps Curl,forearms,secondary
Bodyweight Squatting Row,trapezius,primary
Bodyweight Squatting Row,biceps_brachii,secondary
Bodyweight Squatting Row,lateral_deltoid,secondary
Bodyweight Squatting Row (with Towel),trapezius,primary
Bodyweight Squatting Row (with Towel),biceps_brachii,secondary
Bodyweight Squatting Row (with Towel),lateral_deltoid,secondary
Bodyweight Standing Calf Raise,calves,primary
Bodyweight Standing Close-grip One Arm Row,trapezius,primary
Bodyweight Standing Close-grip One Arm Row,biceps_brachii,secondary
Bodyweight Standing Close-grip One Arm Row,forearms,secondary
Bodyweight Standing Close-grip Row,trapezius,primary
Bodyweight Standing Close-grip Row,biceps_brachii,secondary
Bodyweight Standing Close-grip Row,forearms,secondary
Bodyweight Standing One Arm Row,trapezius,primary
Bodyweight Standing One Arm Row,biceps_brachii,secondary
Bodyweight Standing One Arm Row,forearms,secondary
Bodyweight Standing One Arm Row (with Towel),trapezius,primary
Bodyweight Standing One Arm Row (with Towel),biceps_brachii,secondary
Bodyweight Standing One Arm Row (with Towel),forearms,secondary
Bodyweight Standing Row,trapezius,primary
Bodyweight Standing Row,biceps_brachii,secondary
Bodyweight Standing Row,lateral_deltoid,secondary
Bodyweight Standing Row (with Towel),trapezius,primary
Bodyweight Standing Row (with Towel),biceps_brachii,secondary
Bodyweight Standing Row (with Towel),lateral_deltoid,secondary
Bottoms-up,rectus_abdominis,primary
Bottoms-up,obliques,secondary
Bottoms-up,hip_flexors,secondary
Box Jump Down With One Leg Stabilization,calves,primary
Box Jump Down With One Leg Stabilization,quadriceps,secondary
Box Jump Down With One Leg Stabilization,hamstrings,secondary
Box Jump Down With One Leg Stabilization,gluteus_maximus,secondary
Bridge - Mountain Climber (cross Body),rectus_abdominis,primary
Bridge - Mountain Climber (cross Body),gluteus_maximus,secondary
Bridge - Mountain Climber (cross Body),quadriceps,secondary
Bridge - Mountain Climber (cross Body),hamstrings,secondary
Bridge - Mountain Climber (cross Body),lateral_deltoid,secondary
Bridge - Mountain Climber (cross Body),triceps_brachii,secondary
Butt-ups,rectus_abdominis,primary
Butt-ups,hip_flexors,secondary
Butt-ups,erector_spinae,secondary
Butterfly Yoga Pose,adductors,primary
Butterfly Yoga Pose,hamstrings,secondary
Cable Alternate Shoulder Press,anterior_deltoid,primary
Cable Alternate Shoulder Press,triceps_brachii,secondary
Cable Alternate Shoulder Press,trapezius,secondary
Cable Alternate Triceps Extension,triceps_brachii,primary
Cable Alternate Triceps Extension,lateral_deltoid,secondary
Cable Assisted Inverse Leg Curl,hamstrings,primary
Cable Assisted Inverse Leg Curl,gluteus_maximus,secondary
Cable Assisted Inverse Leg Curl,calves,secondary
Cable Bar Lateral Pulldown,latissimus_dorsi,primary
Cable Bar Lateral Pulldown,biceps_brachii,secondary
Cable Bar Lateral Pulldown,rhomboids,secondary
Cable Bar Lateral Pulldown,posterior_deltoid,secondary
Cable Bench Press,pectoralis_major,primary
Cable Bench Press,triceps_brachii,secondary
Cable Bench Press,anterior_deltoid,secondary
Cable Close Grip Curl,biceps_brachii,primary
Cable Close Grip Curl,forearms,secondary
Cable Concentration Curl,biceps_brachii,primary
Cable Concentration Curl,forearms,secondary
Cable Concentration Extension (on Knee),triceps_brachii,primary
Cable Concentration Extension (on Knee),forearms,secondary
Cable Cross-over Lateral Pulldown,latissimus_dorsi,primary
Cable Cross-over Lateral Pulldown,biceps_brachii,secondary
Cable Cross-over Lateral Pulldown,rhomboids,secondary
Cable Cross-over Lateral Pulldown,posterior_deltoid,secondary
Cable Cross-over Reverse Fly,posterior_deltoid,primary
Cable Cross-over Reverse Fly,rhomboids,secondary
Cable Cross-over Reverse Fly,trapezius,secondary
Cable Cross-over Variation,pectoralis_major,primary
Cable Cross-over Variation,lateral_deltoid,secondary
Cable Cross-over Variation,triceps_brachii,secondary
Cable Curl,biceps_brachii,primary
Cable Curl,forearms,secondary
Cable Deadlift,gluteus_maximus,primary
Cable Deadlift,hamstrings,secondary
Cable Deadlift,quadriceps,secondary
Cable Deadlift,erector_spinae,secondary
Cable Decline Fly,pectoralis_major,primary
Cable Decline Fly,lateral_deltoid,secondary
Cable Decline Fly,triceps_brachii,secondary
Cable Decline One Arm Press,pectoralis_major,primary
Cable Decline One Arm Press,triceps_brachii,secondary
Cable Decline One Arm Press,anterior_deltoid,secondary
Cable Decline Press,pectoralis_major,primary
Cable Decline Press,triceps_brachii,secondary
Cable Decline Press,anterior_deltoid,secondary
Cable Decline Seated Wide-grip Row,trapezius,primary
Cable Decline Seated Wide-grip Row,biceps_brachii,secondary
Cable Decline Seated Wide-grip Row,forearms,secondary
Cable Drag Curl,biceps_brachii,primary
Cable Drag Curl,forearms,secondary
Cable Floor Seated Wide-grip Row,trapezius,primary
Cable Floor Seated Wide-grip Row,biceps_brachii,secondary
Cable Floor Seated Wide-grip Row,forearms,secondary
Cable Forward Raise,lateral_deltoid,primary
Cable Forward Raise,triceps_brachii,secondary
Cable Forward Raise,forearms,secondary
Cable Front Raise,anterior_deltoid,primary
Cable Front Raise,triceps_brachii,secondary
Cable Front Raise,forearms,secondary
Cable Front Shoulder Raise,anterior_deltoid,primary
Cable Front Shoulder Raise,trapezius,secondary
Cable Front Shoulder Raise,biceps_brachii,secondary
Cable Hammer Curl (with Rope),biceps_brachii,primary
Cable Hammer Curl (with Rope),forearms,secondary
Cable High Pulley Overhead Tricep Extension,triceps_brachii,primary
Cable High Pulley Overhead Tricep Extension,anterior_deltoid,secondary
Cable High Row (kneeling),trapezius,primary
Cable High Row (kneeling),biceps_brachii,secondary
Cable High Row (kneeling),lateral_deltoid,secondary
Cable Hip Adduction,adductors,primary
Cable Hip Adduction,gluteus_maximus,secondary
Cable Hip Adduction,quadriceps,secondary
Cable Incline Bench Press,pectoralis_major,primary
Cable Incline Bench Press,anterior_deltoid,secondary
Cable Incline Bench Press,triceps_brachii,secondary
Cable Incline Bench Row,trapezius,primary
Cable Incline Bench Row,biceps_brachii,secondary
Cable Incline Bench Row,posterior_deltoid,secondary
Cable Incline Fly,pectoralis_major,primary
Cable Incline Fly,lateral_deltoid,secondary
Cable Incline Fly,triceps_brachii,secondary
Cable Incline Fly (on Stability Ball),pectoralis_major,primary
Cable Incline Fly (on Stability Ball),lateral_deltoid,secondary
Cable Incline Fly (on Stability Ball),triceps_brachii,secondary
Cable Incline Pushdown,latissimus_dorsi,primary
Cable Incline Pushdown,triceps_brachii,secondary
Cable Incline Pushdown,lateral_deltoid,secondary
Cable Incline Triceps Extension,triceps_brachii,primary
Cable Incline Triceps Extension,lateral_deltoid,secondary
Cable Judo Flip,rectus_abdominis,primary
Cable Judo Flip,obliques,secondary
Cable Judo Flip,lateral_deltoid,secondary
Cable Kickback,triceps_brachii,primary
Cable Kickback,lateral_deltoid,secondary
Cable Kneeling Crunch,rectus_abdominis,primary
Cable Kneeling Crunch,obliques,secondary
Cable Kneeling Rear Delt Row (with Rope) (male),posterior_deltoid,primary
Cable Kneeling Rear Delt Row (with Rope) (male),trapezius,secondary
Cable Kneeling Rear Delt Row (with Rope) (male),rhomboids,secondary
Cable Kneeling Rear Delt Row (with Rope) (male),biceps_brachii,secondary
Cable Kneeling Triceps Extension,triceps_brachii,primary
Cable Kneeling Triceps Extension,lateral_deltoid,secondary
Cable Lat Pulldown Full Range Of Motion,latissimus_dorsi,primary
Cable Lat Pulldown Full Range Of Motion,biceps_brachii,secondary
Cable Lat Pulldown Full Range Of Motion,rhomboids,secondary
Cable Lat Pulldown Full Range Of Motion,posterior_deltoid,secondary
Cable Lateral Pulldown (with Rope Attachment),latissimus_dorsi,primary
Cable Lateral Pulldown (with Rope Attachment),biceps_brachii,secondary
Cable Lateral Pulldown (with Rope Attachment),forearms,secondary
Cable Lateral Pulldown With V-bar,latissimus_dorsi,primary
Cable Lateral Pulldown With V-bar,biceps_brachii,secondary
